forces,time,time_sim,timesteps,cps_paths_x,displacement,velocity,acceleration
-0.0,0.0,0.0,0.25,0.0,0.0,-0.0
-0.0,0.25,0.0078125,0.1,0.0,0.0,-0.0
-0.0,0.35,0.0109375,0.1,0.0,0.0,-0.0
-0.0,0.45,0.0140625,0.1,0.0,0.0,-0.0
-0.0,0.55,0.0171875,0.1,0.0,0.0,-0.0
-0.0,0.65000004,0.020312501,0.1,0.0,0.0,-0.0
-0.0,0.75000006,0.023437502,0.1,0.0,0.0,-0.0
-0.0,0.8500001,0.026562503,0.1,0.0,0.0,-0.0
-0.0,0.9500001,0.029687503,0.1,0.0,0.0,-0.0
-484.51229417378545,1.0500001,0.032812502,0.1,-0.0038080819754192407,-0.07616163837348797,-0.7616163723859114
-485.6648470996897,1.1500001,0.035937503,0.1,-0.01524138652841488,-0.15250444927903462,-0.7634280976795014
7.4263177385636965,1.2500001,0.039062504,0.1,-0.03043346365645253,-0.15133708875412658,0.011673605075130095
1.7664912158672337,1.3500001,0.042187504,0.1,-0.045553288809661474,-0.15105940980399335,0.002776789459954993
-5.572033460708358,1.4500002,0.045312505,0.1,-0.060703024074550846,-0.15193529097882114,-0.00875881161776147
-3.7983030592170177,1.5500002,0.048437506,0.1,-0.0759264066132746,-0.15253235525873235,-0.0059706427101425905
-3.1914588219989914,1.6500002,0.051562507,0.1,-0.09120472601645443,-0.15303402825157034,-0.0050167298536248316
-3.599748983945858,1.7500002,0.054687507,0.1,-0.10653642172473143,-0.15359988134476818,-0.005658530847659656
-3.6626295719763355,1.8500003,0.05781251,0.1,-0.12192519696062834,-0.1541756187869575,-0.005757374336101845
-0.6027344340048839,1.9500003,0.06093751,0.1,-0.13734749633200147,-0.15427036404430172,-0.0009474525593239575
-129.63537890267128,2.0500002,0.064062506,0.1,-0.15379341763799595,-0.17464805717432164,-0.20377692826368643
-128.36404551458872,2.15,0.0671875,0.1,-0.1722671160914564,-0.19482590638929623,-0.20177848914301216
12.43449041472463,2.25,0.0703125,0.1,-0.19165197666505868,-0.1928712993056106,0.019546070545597212
2.2907899648311467,2.35,0.0734375,0.1,-0.2109211021469601,-0.19251120458977145,0.0036009471047332296
-3.417671700728431,2.4499998,0.076562494,0.1,-0.23019908448982979,-0.19304843652233583,-0.005372319245589969
-3.5826173442519966,2.5499997,0.07968749,0.1,-0.24953208643665065,-0.19361159665239774,-0.005631601216701765
-2.5662002742487147,2.6499996,0.08281249,0.1,-0.2689134157465224,-0.19401498376895082,-0.004033871105421339
-1.888689476201904,2.7499995,0.085937485,0.1,-0.28832975879199,-0.19431187135388114,-0.00296887580506346
-1.6558024668446478,2.8499994,0.08906248,0.1,-0.3077739601932572,-0.19457215087663876,-0.002602795188791507
-1.8339378739611796,2.9499993,0.09218748,0.1,-0.3272455896235971,-0.1948604319271625,-0.002882810462279939
-118.16299966904285,3.0499992,0.095312476,0.1,-0.3476603492499257,-0.21343475451533664,-0.18574322311395175
-111.85915497672309,3.1499991,0.09843747,0.1,-0.36988299534598224,-0.2310181607829295,-0.17583406005579685
-111.85915497672309,3.1499991,0.09843747,0.1,-0.3938639820949994,-0.24860156705052236,-0.17583406005579685
4.327709229779816,3.249999,0.10156247,0.1,-0.4186901250253225,-0.24792128415717254,0.0068028288321280396
1.7656790811622614,3.349999,0.10468747,0.1,-0.44346837624582697,-0.24764373286842262,0.0027755128461407976
-2.4790634142289605,3.4499989,0.107812464,0.1,-0.4682522343953051,-0.24803342273497475,-0.003896898607453021
-2.6923836951233007,3.5499988,0.110937506,0.1,-0.4930767381481266,-0.24845664492317604,-0.00423222181894787
-2.770827254795506,3.6499987,0.1140625,0.1,-0.5179441806568815,-0.24889219784084762,-0.004355529111813289
-1.8244936976146797,3.7499986,0.1171875,0.1,-0.5428477406369588,-0.24917899433885887,-0.0028679649373764696
-1.5839644638376988,3.8499985,0.1203125,0.1,-0.5677780897991573,-0.24942798147528847,-0.002489871327193939
-1.4509440659748272,3.9499984,0.123437494,0.1,-0.5927322921857392,-0.24965605881941733,-0.0022807734073023275
-115.394163270239,4.0499983,0.12656249,0.1,-0.6186048525841064,-0.2677951414373021,-0.18139082347591354
-113.86939467482625,4.149998,0.12968749,0.1,-0.6462793371712495,-0.2856945420579217,-0.17899400353897776
0.98051193316428,4.249998,0.13281249,0.1,-0.6748410853526566,-0.28554041305815736,0.0015412899746767258
0.25770614284907367,4.349998,0.13593748,0.1,-0.7033931016118946,-0.2854999036174387,0.00040509440115027803
-1.4440062655192207,4.449998,0.13906248,0.1,-0.7319544417379754,-0.2857268903922347,-0.002269867714136488
-2.42670288127664,4.549998,0.14218748,0.1,-0.7605462041627497,-0.28610834958224113,-0.0038145918432225226
1.2394530572718168,4.6499977,0.14531247,0.1,-0.7891472979186572,-0.28591351701212064,0.001948325672172516
-0.0005337729388621426,4.7499976,0.14843747,0.1,-0.8177386542411655,-0.2859136009171568,-8.390503486958726e-7
-1.8276544480635124,4.8499975,0.15156247,0.1,-0.8463443794263339,-0.28620089426103873,-0.0028729333960096242
-2.416365349578939,4.9499974,0.15468746,0.1,-0.8749834609896355,-0.2865807284698831,-0.003798342031843736
-107.40452693109728,5.0499973,0.15781246,0.1,-0.904485692911447,-0.3034639011739956,-0.16883172452533626
-106.14825220710736,5.149997,0.16093746,0.1,-0.935666368288287,-0.32014959707024,-0.16685695647608192
-6.305718710478452,5.249997,0.16406246,0.1,-0.9677308890182069,-0.32114080797218697,-0.009912108871767834
-0.9538090886930976,5.349997,0.16718745,0.1,-0.9998524668698852,-0.3212907394884022,-0.0014993151398106522
-1.2237127588571752,5.449997,0.17031245,0.1,-1.0319911592133904,-0.32148309780362727,-0.0019235831235870902
-1.9005529992008547,5.549997,0.17343745,0.1,-1.0641544070950373,-0.321781850243917,-0.002987524358379502
-2.6954880067921057,5.6499968,0.17656244,0.1,-1.0963537781073533,-0.3222055604062431,-0.004237101560123442
-2.5976630611725113,5.7499967,0.17968744,0.1,-1.1285947512697436,-0.32261389323300566,-0.004083328206779139
-2.2004430680975346,5.8499966,0.18281244,0.1,-1.160873435717661,-0.3229597861055481,-0.0034589286738822313
-1.984255854056812,5.9499965,0.18593743,0.1,-1.193185010304239,-0.3232716959964103,-0.0031190988621440504
-96.35418820167703,6.0499964,0.18906243,0.1,-1.2262694875824565,-0.3384178397079978,-0.15146143485892405
-96.92941372932887,6.1499963,0.19218743,0.1,-1.2608731003078202,-0.3536544044865986,-0.15236564551558246
0.5075569474766791,6.249996,0.19531243,0.1,-1.2962345520792986,-0.3535746204044349,0.0007978408097479603
0.9751999995372209,6.349996,0.19843742,0.1,-1.33158434994628,-0.3534213264001347,0.0015329400201594843
0.9752004811857726,6.3499975,0.19843742,0.1,-1.3669188184088175,-0.353268032320123,0.0015329407772742719
-0.1119901886359862,6.4499974,0.20156242,0.1,-1.4022465023674413,-0.3532856363238827,-0.00017604003497413944
4.366934196334316,6.5499973,0.20468742,0.1,-1.437540744087804,-0.3525991875648699,0.0068644874878390156
2.6294133512335964,6.649997,0.20781241,0.1,-1.4727799971828832,-0.3521858638345968,0.004133237241140712
-1.0524636423797347,6.749997,0.2109375,0.1,-1.508006856054256,-0.35235130309443824,-0.0016543925737616213
-2.6671576660476433,6.849997,0.2140625,0.1,-1.5432629497314954,-0.35277055994321027,-0.004192568425245929
-2.6427942910310662,6.949997,0.2171875,0.1,-1.5785607776073942,-0.3531859870551936,-0.0041542710579296985
-89.61249901473866,7.049997,0.22031249,0.1,-1.6145836969284415,-0.36727238863008754,-0.14086401364990173
-90.45688823731507,7.1499968,0.22343749,0.1,-1.6520218930054453,-0.381491521752539,-0.14219132910569848
-2.029581654462099,7.2499967,0.22656249,0.1,-1.6901869974874582,-0.3818105565136284,-0.003190347563354056
0.426385269064923,7.3499966,0.22968748,0.1,-1.7283647024820517,-0.38174353200039973,0.000670245122299288
-1.2422920003514162,7.4499965,0.23281248,0.1,-1.7665488201925956,-0.38193881083072617,-0.0019527882741656845
-2.1234949756044443,7.5499964,0.23593748,0.1,-1.8047593917060056,-0.38227260804983637,-0.0033379721413621657
-3.0226710670717694,7.6499963,0.23906247,0.1,-1.84301041012321,-0.3827477488945592,-0.0047514083764267235
-3.038228930893638,7.749996,0.24218747,0.1,-1.881309064904475,-0.3832253353168505,-0.00477586415174671
-2.0811110862853752,7.849996,0.24531247,0.1,-1.9196479557471977,-0.383552470111725,-0.0032713478999982985
-7.654097819676354,7.949996,0.24843746,0.1,-1.9580633616216494,-0.3847556359286246,-0.012031657989710145
-83.50619174968892,8.049996,0.25156248,0.1,-1.997195252629208,-0.3978821725603365,-0.13126536436111236
-83.28548675433407,8.149997,0.2546875,0.1,-2.0376380626623494,-0.4109740160495924,-0.13091843294172237
6.853853264641657,8.249997,0.2578125,0.1,-2.0786815962051803,-0.4098966425751035,0.010773734584347609
6.936565108585,8.3499975,0.2609375,0.1,-2.1196167423153867,-0.4088062674294014,0.01090375129454255
-3.0306146275345327,8.449998,0.26406252,0.1,-2.1605211891434437,-0.40928265694126154,-0.004763895047613869
-3.545478487494762,8.549998,0.26718754,0.1,-2.2014773215571113,-0.4098399791262146,-0.005573221766483192
-3.295318388720716,8.649999,0.27031255,0.1,-2.242487220027069,-0.41035797805104113,-0.005179989171077363
-2.7502939571847094,8.749999,0.27343756,0.1,-2.2835446347059687,-0.41079030329088895,-0.0043232523340565494
-3.2083858283046993,8.849999,0.27656257,0.1,-2.324648882337017,-0.41129463708005454,-0.005043337816504062
-0.19591649255107768,8.95,0.27968758,0.1,-2.3657798864868633,-0.41132543365887514,-0.0003079657836170474
-72.60783930826437,9.05,0.2828126,0.1,-2.4074831004104174,-0.42273883238368204,-0.11413398554734025
-74.91728643909983,9.150001,0.2859376,0.1,-2.450345805597734,-0.4345152585885683,-0.11776426029403854
5.4198995823751375,9.250001,0.28906262,0.1,-2.4937547337589776,-0.4336632916994363,0.008519668764367563
