0.111838765	0.068920465
0.17608036	0.073629534
0.247839588	0.086911677
0.278593543	0.10691092
0.29909618	0.13373485
0.315498289	0.162472487
0.327799871	0.174710742
0.331900399	0.201323521
0.346935666	0.232072484
0.36060409	0.254541948
0.364704617	0.276127599
0.374272514	0.302048478
0.389307781	0.331713159
0.405709891	0.371037335
0.422112	0.400011542
0.438514109	0.422480055
0.459016746	0.447115706
0.491820965	0.467853519
0.54512782	0.471827108
0.594334148	0.45451076
0.635339421	0.432761563
0.66814364	0.410571648
0.700947859	0.387938164
0.737852605	0.367254961
0.77475735	0.345329762
0.815762624	0.323580565
0.856767897	0.302274938
0.901873698	0.283185736
0.951080026	0.267643667
1.000286354	0.249883749
1.0371911	0.229910258
1.074095846	0.208162488
1.115101119	0.18508258
1.156106392	0.166881944
1.208593142	0.152758159
1.267640736	0.138188522
1.325048118	0.127168016
1.372067498	0.116387694
1.429474881	0.097442069
1.488249106	0.090472361
1.537455434	0.100657358
1.562058598	0.121940165
1.582561235	0.151800086
1.596229659	0.17959239
1.607164399	0.19733139
1.611264926	0.220691322
1.619465981	0.244936968
1.627667035	0.271844034
1.63586809	0.298455386
1.644069145	0.325066739
1.652270199	0.351678092
1.660471254	0.379768011
1.668672309	0.406675077
1.676873363	0.432103577
1.693275473	0.477933447
1.709677582	0.504541947
1.740021484	0.526946468
1.790321286	0.533789523
1.840894457	0.531258369
1.907322999	0.524404284
1.951608695	0.511259205
2.000815023	0.492168576
2.054941983	0.471124527
2.103328206	0.452655182
2.152534534	0.432233843
2.201740862	0.417578914
2.246846662	0.408248254
2.300153518	0.39580975
2.345259318	0.379825538
2.394465646	0.358162202
2.43547092	0.338985712
2.476476193	0.319897935
