forces,force_addedmass,force_inertia,force_drag,time,displacement,velocity,acceleration,enstrophy
-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.000390625,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.00078125,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0011718750000000002,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0015625,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.00234375,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.002734375,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0031249999999999997,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0035156249999999997,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0039062499999999996,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0042968749999999995,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0046875,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.005078125,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0054687500000000005,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.005859375000000001,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.006250000000000001,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.0066406250000000016,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.0,0.007031250000000002,0.0,0.0,0.0,0.0
-133510.48093718567,-116360.71045097598,-17149.770486209676,0.0,0.007421875000000002,-0.003258321953876729,-0.06516643907753458,-0.6516643907753458,5.550881098217295e6
50960.87896783357,59365.01476053064,-8404.135792697076,-377.9575125109046,0.007812500000000002,-0.011371655325758312,-0.09710022836009707,-0.31933789282562486,5.118666264355983e6
26807.942580924402,30692.333838701623,-3884.3912577772226,-563.180514743798,0.008203125000000002,-0.021819653738676382,-0.11185973989826431,-0.14759511538167228,4.917336128667449e6
10780.800269695921,12783.486654367165,-2002.6863846712445,-648.798206041873,0.008593750000000002,-0.033386100428512075,-0.11946919389844944,-0.07609454000185137,4.844496852018303e6
4391.35822407411,5573.924296567856,-1182.5660724937482,-692.9474782595098,0.008984375000000003,-0.045557680679937124,-0.12396241113005155,-0.04493217231602104,4.802510028852698e6
1348.212359366795,2206.2999778368217,-858.0876184700264,-719.0234086474097,0.009375000000000003,-0.05811693583308547,-0.12722269193291533,-0.03260280802863772,4.75044006395445e6
372.65045437154896,1073.0058046209563,-700.3553502494076,-737.9489166515393,0.009765625000000003,-0.07097225142465644,-0.12988361989850386,-0.02660927965588543,4.733876953500837e6
122.1625641945401,717.1457787590895,-594.983214564549,-753.3987187625585,0.010156250000000004,-0.08407364000076822,-0.13214415162373191,-0.022605317252280495,4.734721407330061e6
-46.558475078433105,478.1957955476126,-524.7542706260462,-766.5266886704017,0.010546875000000004,-0.09738773860814033,-0.13413782052371015,-0.01993668899978225,4.70629359110521e6
-349.2702444569945,153.02701807376576,-502.2972625307603,-778.1072840097758,0.010937500000000005,-0.11089693616841086,-0.1360461306817003,-0.019083101579901444,4.711956973232868e6
-418.0706111924299,73.45678377056859,-491.52739496299836,-789.1932982341244,0.011328125000000005,-0.12459491699322614,-0.13791348581460522,-0.018673551329049215,4.727563497594536e6
-439.4512272408474,45.423261770219135,-484.87448901106694,-800.0422853460624,0.011718750000000005,-0.1384783676718206,-0.1397555277572839,-0.018420419426786606,4.759140977455641e6
-418.710431336169,57.712291780514064,-476.42272311668273,-810.7449677738346,0.012109375000000006,-0.15254441524040407,-0.14156542361438595,-0.018098958571020573,4.766199425450158e6
-425.6782871881223,44.26693907569739,-469.9452262638201,-821.2616927775002,0.012500000000000006,-0.1667902201457315,-0.14335067449216238,-0.01785250877776433,4.771764715070125e6
-403.60586980579706,57.871887729734404,-461.4777575355315,-831.6359613621144,0.012890625000000006,-0.1812129399610346,-0.14510372181389944,-0.01753047321737067,4.9047259683258785e6
-417.3465733935976,38.50343406029723,-455.850007453895,-841.823908653276,0.013281250000000007,-0.1958098937514619,-0.1468353539946467,-0.0173163218074726,4.926569982293892e6
-351.8977014824748,90.68989151070001,-442.587592993175,-851.8881086965094,0.013671875000000007,-0.21057748998677592,-0.14851657071163377,-0.016812167169870718,4.987979194742094e6
-330.5966973868646,97.70803863670781,-428.3047360235722,-861.6602951361632,0.014062500000000007,-0.22551049341306587,-0.15014349781416497,-0.016269271025312036,5.023479404519434e6
-498.3758048838026,-61.12515901218716,-437.2506458716156,-871.1179666241436,0.014453125000000008,-0.24060788684041085,-0.15180437073273476,-0.016608729185697852,5.06960768027699e6
-537.3644572102987,-87.34106016789069,-450.0233970424075,-880.7730418939495,0.014843750000000008,-0.25587379156042184,-0.15351372366748486,-0.01709352934750099,5.120714332492939e6
-480.0089973622908,-26.155637784623714,-453.8533595776668,-890.7098576733757,0.015234375000000008,-0.2713113571048873,-0.15523758722182426,-0.01723863554339387,5.141458484381853e6
-451.62422263413134,1.9536747468129136,-453.57789738094476,-900.7313265930087,0.015625000000000007,-0.28692125483993003,-0.1569603674790304,-0.01722780257206126,5.179029468316816e6
