forces,force_addedmass,force_inertia,time,displacement,velocity,acceleration
-2856.4986747858056,110.50455320937674,-2967.003227995184,264.64711601605006,4.375390625000014,-124.125322608469,0.03405882219349796,-0.11176469397843494
-2485.9361285505006,418.9477319920367,-2904.8838605425376,199.25331920748505,4.376171875000014,-124.12246386720521,0.023116003082227415,-0.10942819111270546
-2694.5213891584167,183.15398790368425,-2877.6753770621003,135.23098645737437,4.376953125000014,-124.1206942986373,0.012275368275965405,-0.1084063480626201
-1673.681934347134,1048.5733691026342,-2722.255303449764,71.81031218063454,4.377734375000014,-124.11997953222291,0.0020199600118129043,-0.102554082641525
-1256.993936764121,1276.0844932326308,-2533.0784299967513,11.816396628475612,4.378515625000015,-124.1202546838166,-0.007522991885417123,-0.09542951897230027
-1447.309921037375,945.5427879350932,-2392.85270897247,-44.00722648171231,4.379296875000015,-124.1214577259647,-0.01653785107666374,-0.09014859191246617
-1389.0970268813398,874.0898011010347,-2263.186827982377,-96.73967931072448,4.380078125000015,-124.12353783649428,-0.02506435951498679,-0.0852650843832305
-1294.5889825478548,843.4445503217914,-2138.0335328696465,-146.61396032654127,4.380859375000015,-124.12644702860341,-0.033119482667741465,-0.08055123152754674
-1377.0132010566008,662.6607962502703,-2039.6739973068711,-193.7297604821068,4.381640625000015,-124.13014320959668,-0.040804137197699285,-0.07684654529957817
-1330.1474693841676,617.8011200704123,-1947.9485894545803,-238.67777259937412,4.3824218750000155,-124.13459058109999,-0.04814329286833682,-0.07339155670637534
-1240.2559503810098,616.1845735601822,-1856.4405239411917,-281.6043864346819,4.383203125000016,-124.13975463307378,-0.055137746607460236,-0.06994453739123416
-1422.4442192942167,377.861629651678,-1800.3058489458977,-322.5145635472672,4.383984375000016,-124.14560755815938,-0.06192075510458442,-0.06783008497124184
-1633.3488474448448,145.35248529912985,-1778.7013327439738,-362.1880273141096,4.384765625000016,-124.15213471603687,-0.06862240244509463,-0.06701647340510215
-1667.6835114692444,96.64838772722351,-1764.3318991964675,-401.3859064340937,4.385546875000016,-124.15932933290796,-0.07526993497666286,-0.06647532531568234
-1598.9735511689723,143.9559316043934,-1742.9294827733665,-440.26778713568046,4.386328125000016,-124.16718467173028,-0.08183684146983003,-0.06566906493167175
-1546.680233005716,170.84579593506746,-1717.5260289407822,-478.67880551087455,4.3871093750000165,-124.17569191554324,-0.08830803478920167,-0.06471193319371643
-1486.2827013678168,201.30559617645372,-1687.5882975442685,-516.5309070575477,4.387890625000017,-124.18484063825554,-0.09466641945661414,-0.0635838466741247
-1406.4975729282596,244.69290150815158,-1651.190474436412,-553.7242749562117,4.388671875000017,-124.19461834147988,-0.10088764503038537,-0.06221225573771237
-1344.1869026473385,267.2429418116443,-1611.429844458982,-590.1166386281756,4.389453125000017,-124.20501067533083,-0.10695903198837213,-0.06071386957986757
-1305.734889087537,266.096864408696,-1571.8317534962307,-625.6339727526805,4.390234375000017,-124.21600268615306,-0.11288118445624254,-0.059221524678704104
-1192.7741453217109,329.9449907401257,-1522.7191360618388,-660.2799305999497,4.391015625000017,-124.22757765777074,-0.11861824789716827,-0.05737063440925722
-1141.6778359490927,331.6622074158683,-1473.3400433649597,-693.8448844807369,4.391796875000018,-124.23971703081276,-0.12416921294311462,-0.05550965045946353
-1122.8771408902535,305.038930891876,-1427.9160717821305,-726.3230061178491,4.392578125000018,-124.25240294028917,-0.1295489765852436,-0.05379763642129006
-1001.2782847754604,371.32670393049347,-1372.6049887059553,-757.8014966897921,4.393359375000018,-124.26561640339646,-0.13472028556048787,-0.051713089752442515
-957.6573188402028,361.14197373308855,-1318.7992925732924,-788.0624894384953,4.394140625000018,-124.27933685817423,-0.13968880999484648,-0.04968524434358614
-1008.0806742519821,270.42468047013796,-1278.5053547221216,-817.1391816623593,4.394921875000018,-124.29354657135761,-0.14450545367262374,-0.04816643677777259
-964.6268429444237,273.1668997883087,-1237.7937427327338,-845.3293688524255,4.3957031250000185,-124.30823027613789,-0.14916864193306706,-0.04663188260443331
-955.7183399420398,245.4838065675334,-1201.2021465095738,-872.6238626251564,4.396484375000019,-124.32337340301844,-0.15369389567789016,-0.045252537448231066
-903.4185895607654,259.1458820921657,-1162.5644716529312,-899.113475667861,4.397265625000019,-124.33896177313962,-0.15807350674570497,-0.04379611067814816
-959.1011652829195,177.065260985461,-1136.1664262683803,-924.7531277553608,4.398046875000019,-124.35498312768121,-0.16235358408606737,-0.042800773403623954
-909.8589243457873,196.9379826616085,-1106.7969070073957,-949.8125737623798,4.398828125000019,-124.37142695355853,-0.16652293346019348,-0.04169349374126121
-891.2951750108683,187.5304936450221,-1078.8256686558907,-974.2263386799281,4.399609375000019,-124.38828244135732,-0.17058682251557736,-0.04063889055383873
-848.4624898161376,200.45604443402786,-1048.9185342501667,-998.0252456157325,4.4003906249999964,-124.40553868046321,-0.17453795960213334,-0.03951137086555975
-844.38441284194,177.97789979355883,-1022.3623126354987,-1021.1666332797956,4.401171874999997,-124.42318502685701,-0.1783889682738199,-0.03851008671686546
-835.9446499196742,162.2112765066657,-998.1559264263398,-1043.724350034364,4.401953124999997,-124.4412119103125,-0.182148700836033,-0.03759732562213109
-799.8325945431915,172.56492696083433,-972.3975215040269,-1065.7501799323202,4.402734374999997,-124.45960991098708,-0.185811312655513,-0.036626118194800196
-773.7891142805591,172.8082717603116,-946.5973860408711,-1087.209912719028,4.403515624999997,-124.47836930904049,-0.18937664841262772,-0.035653357571146974
-729.5896291216166,188.81017679554765,-918.3998059171648,-1108.102618697287,4.404296874999997,-124.49747992549545,-0.19283568068683296,-0.03459032274205252
-700.9913013966222,189.15359128652744,-890.1448926831508,-1128.375447527409,4.4050781249999975,-124.5169311193636,-0.1961881966760413,-0.03352515989208325
-700.4322480478063,165.05554420685925,-865.4877922546647,-1148.0271174131335,4.405859374999998,-124.53671291668651,-0.199447749782029,-0.03259553105987717
-713.948464460658,131.8447188703597,-845.7931833310183,-1167.1368993845426,4.406640624999998,-124.5568169557722,-0.20263303193180288,-0.031852821497738715
-667.7124425458503,154.9285420940763,-822.6409846399271,-1185.814141306074,4.407421874999998,-124.5772351585847,-0.20573102431817797,-0.030979923863750782
-614.0239059216161,181.48596316395955,-795.5098690855756,-1203.9826237691498,4.408203124999998,-124.59795804712284,-0.20872674644474765,-0.029957221265696686
-601.2296348807384,169.01054257464617,-770.2401774553842,-1221.5546340760184,4.408984374999998,-124.61897574506186,-0.21162721233566756,-0.029004658909199215
-642.6843608846884,110.96956216219895,-753.6539230468874,-1238.5711702957765,4.409765624999999,-124.64028036188564,-0.2144651241398786,-0.02837911804211039
-598.479124923837,134.98878189099662,-733.4679068148345,-1255.2235810268182,4.410546874999999,-124.66186496457478,-0.217226929642806,-0.02761805502927399
-580.6220262071072,132.95956973357247,-713.5815959406801,-1271.4325118019442,4.411328124999999,-124.6837219990975,-0.21991376081180256,-0.026868311689965556
-593.9523512563355,104.06665603144164,-698.0190072877781,-1287.2045451345355,4.412109374999999,-124.70584478217249,-0.22254190068811167,-0.02628139876309109
-537.3592274166826,139.74828992808122,-677.1075173447633,-1302.6349486682777,4.412890624999999,-124.72822643787016,-0.22509121326521392,-0.0254931257710226
-542.0783625248176,117.45402220529306,-659.5323847301107,-1317.6058176996348,4.4136718749999995,-124.75085971172095,-0.22757426375044584,-0.024830504852319205
-539.4549570973514,104.44796691228392,-643.9029240096353,-1332.1906567687263,4.414453125,-124.77373834393732,-0.22999838057714672,-0.02424116826700879
-533.6017870651993,95.94336657458528,-629.5451536397851,-1346.4323229115673,4.415234375,-124.7968566806783,-0.23236835424231234,-0.023699736651656252
-501.88937500093925,111.03273700022012,-612.9221120011592,-1360.3588201201164,4.416015625,-124.82020888139861,-0.23467566016397556,-0.02307305921663225
-520.4468671213975,80.43692099049963,-600.8837881118973,-1373.9202014504988,4.416796875,-124.84378954241795,-0.23693756022274057,-0.02261900058764999
-490.7414766463379,95.79768373847695,-586.5391603848144,-1387.2174847896736,4.417578125,-124.86759368920994,-0.239145375616998,-0.022078153942574428
-450.5340353385825,118.28427891218327,-568.8183142507663,-1400.199819703849,4.4183593750000005,-124.89161527806807,-0.2412864015456468,-0.021410259286487925
-451.20266367182353,102.29082577389947,-553.4934894457223,-1412.7927732386852,4.419140625000001,-124.91584808117693,-0.24336966063145446,-0.02083259085807681
-474.7292810766817,68.50624843847046,-543.2355295151515,-1425.049123909702,4.419921875000001,-124.94028727554458,-0.24541422672156044,-0.02044566090105965
-460.96013414741884,71.5574452109609,-532.5175793583797,-1437.0805150823994,4.420703125000001,-124.96492890542748,-0.24741837093666122,-0.020041442151007706
-425.72255637113443,92.87475710989365,-518.5973134810288,-1448.8767875071753,4.421484375000001,-124.9897683261898,-0.24937004430983833,-0.019516733731771135
-438.2356535492408,69.88972677593522,-508.12538032517614,-1460.367342855937,4.422265625000001,-125.0148009397688,-0.2512822272703104,-0.01912182960472055
-401.32314467021104,92.87624144946453,-494.1993861196755,-1471.6281542601623,4.423046875000002,-125.0400221473634,-0.2531419246215973,-0.01859697351286861
-375.2198607988182,103.46088742029266,-478.6807482191106,-1482.5830751023093,4.423828125000002,-125.06542640095545,-0.2549431472192998,-0.018012225977024645
-401.5214121234967,67.0998991061127,-468.62131122960955,-1493.1969794638183,4.424609375000002,-125.0910088803634,-0.2567064409398319,-0.017632937205321546
-399.1274862110835,60.43395989661295,-459.5614461076961,-1503.5901566465761,4.425390625000002,-125.11676598088158,-0.2584355694237647,-0.017291284839328264
-356.8378899685702,89.3208602974137,-446.15875026598377,-1513.7846147434605,4.426171875000002,-125.14269346913466,-0.2601141956377735,-0.01678626214008777
-354.427947281386,79.76210291321884,-434.1900501946051,-1523.6846207187186,4.4269531250000025,-125.1687865648427,-0.26174771852331863,-0.01633522885545136
-384.76995486813155,42.97857740792175,-427.74853227605365,-1533.321753809197,4.427734375000003,-125.19504179752833,-0.26335693518923126,-0.016092166659126023
-368.78493603125156,51.27365343773647,-420.0585894689881,-1542.8178051267982,4.428515625000003,-125.22145650183235,-0.2649371508911748,-0.01580215701943549
-340.22037241578414,69.41823278649365,-409.6386052022778,-1552.1452422867023,4.429296875000003,-125.2480272642833,-0.26647809812770956,-0.015409472365347352
-322.1758173270345,76.04417172718065,-398.2199890542159,-1561.243878006413,4.430078125000003,-125.274749970371,-0.26797602362662115,-0.01497925498911577
-340.80967770668485,49.91929884384108,-390.7289765505261,-1570.0916811642758,4.430859375000003,-125.30162105675863,-0.2694457041260169,-0.014696804993957572
-317.017201334126,64.08765114028593,-381.104852474412,-1578.7751900470778,4.4316406250000036,-125.32863729790317,-0.2708791187647851,-0.014334146387681915
-322.8870069108167,50.618583001969064,-373.5055899127855,-1587.2473735237259,4.432421875000004,-125.35579544814682,-0.2722838861082373,-0.014047673434521828
-321.97647087598386,44.80353433334586,-366.7800052093297,-1595.5528369097829,4.433203125000004,-125.38309280716524,-0.2736632942600442,-0.013794081518069176
-306.6086140897021,52.313997239037924,-358.9226113287405,-1603.7108165099773,4.433984375000004,-125.41052662632288,-0.2750130888928116,-0.013497946327674084
-286.1408651078174,63.27296685373731,-349.41383196155414,-1611.696350216045,4.434765625000004,-125.43809363388928,-0.27632706243539557,-0.013139735425839566
-273.19105972861826,66.26204754017083,-339.4531072687892,-1619.473023746851,4.435546875000004,-125.46579016293684,-0.27760351851576914,-0.012764560803735933
-289.93302481915,43.052616496157434,-332.9856413153073,-1627.030855935624,4.436328125000005,-125.49361311864301,-0.27885559560777173,-0.012520770920026054
-289.2440916870784,38.02941696573654,-327.273508652815,-1634.4468145970625,4.437109375000005,-125.52156020521421,-0.28008613581619113,-0.012305402084193881
-289.71432006547616,32.65549371877878,-322.36981378425503,-1641.7375294920946,4.437890625000005,-125.5496294210313,-0.28129818052542815,-0.012120447092370035
-299.3578624694311,20.01221952905862,-319.3700819984896,-1648.9208017230242,4.438671875000005,-125.57781927453054,-0.28249888945942003,-0.012007089339918613
-256.66556241718524,54.506375309145675,-311.17193772633095,-1656.0385780080328,4.439453125000005,-125.60612765502376,-0.28366872040493596,-0.011698309455159426
-247.8041764420966,55.08136346747135,-302.88553990956814,-1662.9762760975125,4.4402343750000055,-125.63455145826273,-0.2848073443745954,-0.011386239696594075
-259.648624736453,37.58604383433838,-297.23466857079154,-1669.7319325867325,4.441015625000006,-125.66308805904849,-0.28592467134058003,-0.011173269659846318
-267.8955616792886,25.507997044105803,-293.40355872339484,-1676.3636142495177,4.441796875000006,-125.69173566978978,-0.2870275434852928,-0.011028721447127554
-239.542155393097,46.81666486635391,-286.358820259451,-1682.9114119170233,4.442578125000006,-125.72049224111215,-0.28810388296230083,-0.010763394770080184
-235.83712751064934,43.91341156328716,-279.750539073937,-1689.3044861821597,4.443359375000006,-125.74935520189251,-0.28915533264492155,-0.010514496826206976
-242.794844058503,32.124236263299586,-274.91908032180254,-1695.5524395963118,4.444140625000006,-125.77832239716147,-0.29018857273440063,-0.010332400894790802
-222.37974532327655,45.66446125423929,-268.04420657751604,-1701.6944160104404,4.444921875000007,-125.80739162206862,-0.29119592540850503,-0.010073526741044272
-216.30625606447236,44.96698487611088,-261.2732409405833,-1707.6853660124052,4.445703125000007,-125.83656030751766,-0.2921777835722719,-0.009818581637668909
-224.41910708746553,32.0334257438252,-256.4525328312909,-1713.527563614192,4.446484375000007,-125.86582627061028,-0.29314147828019244,-0.009636947079205
-247.68485246442782,7.628996115680837,-255.3138485801085,-1719.2639753435644,4.447265625000007,-125.89518838686483,-0.29410084681071247,-0.009593685305200416
-216.20254138064303,33.993160258734704,-250.1957016393777,-1724.9757369414142,4.448046875000007,-125.92464547605472,-0.29504093698697764,-0.009400901762651764
-203.93646578456097,40.202743170713944,-244.1392089552751,-1730.5751345045917,4.4488281250000075,-125.95419543415619,-0.2959582250423718,-0.009172880553941316
-216.51972882493484,24.007033675220654,-240.52676250015563,-1736.0414740106835,4.449609375000008,-125.98383644018588,-0.29686189555142034,-0.009036705090485535
-204.94376057259973,30.925233066308856,-235.86899363890868,-1741.4286061043456,4.450390625000008,-126.01356693609638,-0.2977480226584641,-0.008861271070437684
-214.91356423306684,18.216125709122398,-233.12968994218883,-1746.7134809737202,4.451171875000008,-126.04338552798362,-0.2986238150863759,-0.008757924279118293
-203.9480453411549,25.362436195095263,-229.31048153625022,-1751.9383676316793,4.451953125000008,-126.07329097959546,-0.29948521715027965,-0.008614020639037082
-204.16871545492722,21.85212381857479,-226.02083927350216,-1757.0794553432859,4.452734375000008,-126.10328195142468,-0.30033421943415783,-0.00849002283878194
-216.75432258075074,8.060036557664931,-224.8143591384156,-1762.1484039704853,4.4535156250000085,-126.13335759478208,-0.30117864771395875,-0.008444282798009232
-174.66118303240842,43.57930746817542,-218.2404905005839,-1767.1911143063892,4.454296875000009,-126.16351644431187,-0.30199834288171956,-0.008196951677608314
-192.44727098396635,22.41640316830137,-214.86367415226746,-1772.089284576098,4.455078125000009,-126.19375662718873,-0.302805314655483,-0.008069717737634353
-172.663527443508,36.66852689042458,-209.3320543339325,-1776.9133616267573,4.455859375000009,-126.22407646651116,-0.30359147179310497,-0.007861571376219763
-195.12061885662519,12.354328021558587,-207.47494687818377,-1781.6158447024034,4.456640625000009,-126.25447457087421,-0.30437061546767397,-0.007791436745690158
-197.06182103475842,9.05456639508881,-206.116387429847,-1786.2777049207086,4.457421875000009,-126.28495033257177,-0.30514461848338825,-0.00774003015714295
-185.41932272333398,17.98750859293188,-203.406831316266,-1790.9099214931489,4.45820312500001,-126.31550298391352,-0.3059084083516366,-0.007637898682483105
-172.527420865178,26.831825780675018,-199.35924664585323,-1795.48271160455,4.45898437500001,-126.34613125243325,-0.3066569620431934,-0.007485536915568332
-170.52748476098776,25.052548523562074,-195.5800332845501,-1799.9665768806508,4.45976562500001,-126.37683366497006,-0.30739128869309434,-0.007343266499009341
-174.30786258484827,18.485646007561932,-192.79350859241018,-1804.367421555201,4.46054687500001,-126.40760898523875,-0.30811511668054314,-0.007238279874487767
-172.23872164772172,17.862090409643695,-190.10081205736523,-1808.7071137534524,4.46132812500001,-126.43845618103754,-0.3088287992951866,-0.00713682614643447
-175.52387196417752,12.669457350731308,-188.1933293149087,-1812.9877125586197,4.4621093750000105,-126.46937438526571,-0.3095352852683311,-0.007064859731445041
-175.06645706923027,11.409685377583552,-186.47614244681378,-1817.2265149431998,4.462890625000011,-126.50036291401182,-0.3102352896538537,-0.007000043855226603
-174.95022499530975,10.018913907340032,-184.96913890264986,-1821.4277072622835,4.463671875000011,-126.53142115859707,-0.3109296020511468,-0.006943123972930443
-157.26474601801232,24.070154219840795,-181.33490023785325,-1825.595914488358,4.464453125000011,-126.56254815062441,-0.31161023849559966,-0.006806364444528804
-149.44665460457037,27.703316853488023,-177.14997145805825,-1829.6842468114676,4.465234375000011,-126.59374241922208,-0.31227513345797087,-0.0066489496237119305
-174.25094558099002,2.5255418912639143,-176.77648747225393,-1833.6805581503295,4.466015625000011,-126.6250031055575,-0.31293859325045337,-0.0066345979248249734
-153.81863235002967,19.946263398356955,-173.76489574838678,-1837.6688404159495,4.4667968750000115,-126.65632957109162,-0.31359071743187755,-0.0065212418142420485
-158.9969375258824,12.833114890920777,-171.83005241680348,-1841.5909460875682,4.467578125000012,-126.6877208843572,-0.3142355478799341,-0.006448304480565337
-165.71162272374124,5.321086476845473,-171.03270920058685,-1845.4705977410981,4.468359375000012,-126.71917652944305,-0.3148773538369662,-0.006418059570321165
-148.73444543148426,19.37217930091078,-168.106624732395,-1849.332858183057,4.469140625000012,-126.75069580452686,-0.3155081478392911,-0.006307940023249174
-154.64741651026367,11.695661850342383,-166.34307836060597,-1853.1308058310335,4.469921875000012,-126.78227782656998,-0.3161322930232797,-0.006241451839886302
-150.2331377366114,13.997312279454473,-164.23045001606593,-1856.8900543902446,4.470703125000012,-126.8139218652371,-0.3167484803193241,-0.006161872960444124
-134.91518818157823,25.464439493064834,-160.37962767464316,-1860.6029038557592,4.471484375000013,-126.84562679871384,-0.3173501892153209,-0.0060170889599678295
-156.2548420956398,3.5888869363171656,-159.84372903195683,-1864.2310388348083,4.472265625000013,-126.87739180104514,-0.3179498574107133,-0.005996681953924003
-155.26968875502374,3.978919710977209,-159.24860846600103,-1867.8475093776663,4.473046875000013,-126.90921665706344,-0.31854726295526004,-0.005974055445467105
-155.8263707471416,2.9786534938059277,-158.80502424094738,-1871.4510054124753,4.473828125000013,-126.94110116893783,-0.31914297453264046,-0.005957115773804394
-148.75300372429626,8.735481656785382,-157.48848538108186,-1875.0448618565706,4.474609375000013,-126.97304500355699,-0.3197337178503556,-0.005907433177151422
-142.45537151047836,13.060485150537486,-155.5158566610157,-1878.6098347983043,4.4753906250000135,-127.00504754107621,-0.3203170325341336,-0.0058331468377803035
-133.59199956104158,19.043488872234605,-152.6354884332763,-1882.131459001304,4.476171875000014,-127.03710786843946,-0.32088951473089616,-0.005724821967625211
-157.96539929372835,-4.621304701267442,-153.3440945924609,-1885.5897223960558,4.476953125000014,-127.06922557546861,-0.32146462585191493,-0.005751111210187457
-137.40467054871328,13.846589776055986,-151.25126032476925,-1889.0637164827624,4.477734375000014,-127.10140039973531,-0.3220318594821791,-0.005672336302641748
-123.00642430281435,24.530673995189588,-147.53709829800403,-1892.4916964089498,4.478515625000014,-127.13363124952487,-0.3225851363089221,-0.005532768267430045
-142.08221183646592,4.742634570157152,-146.82484640662298,-1895.8379231795548,4.479296875000014,-127.16591729207056,-0.3231357146050067,-0.005505782960845446
-138.01777329118264,7.6530282018083335,-145.67080149299093,-1899.1685490817492,4.480078125000015,-127.19825817470395,-0.32368193806290807,-0.005462234579013839
-144.49970332439028,1.0230921536642639,-145.52279547805452,-1902.4738329189233,4.480859375000015,-127.23065365057232,-0.32422757930461216,-0.005456412417040962
-192.66066182662388,-40.919414638324,-151.74124718829972,-1905.7759422985432,4.481640625000015,-127.26310485495785,-0.3247965084057521,-0.005689291011398982
-129.47883915581474,19.33477538263051,-148.81361453844536,-1909.2151859419591,4.482421875000015,-127.29561240202922,-0.32535443302173056,-0.005579246159784584
-105.98009493852148,37.19388508457511,-143.17398002309665,-1912.5899938692842,4.483203125000015,-127.32817468303408,-0.3258911870753634,-0.0053675405363282904
-66.42494635990306,66.63755744625398,-133.06250380615705,-1915.8405888769098,4.4839843750000155,-127.36078874282578,-0.32639000875848506,-0.004988216831216387
-133.36896886804135,-0.26031936124147675,-133.1086495067999,-1918.8684052036915,4.484765625000016,-127.39345269219542,-0.32688897863446137,-0.00498969875976299
-166.3593413882178,-28.86068761959664,-137.49865376862124,-1921.897295526232,4.485546875000016,-127.42616736008975,-0.32740437925201316,-0.005154006175517971
-150.0958560630288,-10.93010942859363,-139.16574663443524,-1925.0229923615123,4.486328125000016,-127.45893387919921,-0.3279260029371297,-0.005216236851165285
-119.13485473762678,17.395168110320984,-136.53002284794783,-1928.185486304485,4.487109375000016,-127.49175206544601,-0.3284377219987423,-0.0051171906161259955
-122.38167479484252,12.288115921667211,-134.66979071650968,-1931.2899450126324,4.487890625000016,-127.52462107373935,-0.32894244386824184,-0.00504721869499502
-119.2589733618087,13.38378031179389,-132.64275367360273,-1934.3534538914382,4.4886718750000165,-127.55754017313954,-0.3294395441355471,-0.004971002673052659
-133.59097408914772,-0.817443418517076,-132.77353067063052,-1937.3723316903786,4.489453125000017,-127.5905090058433,-0.3299371099396165,-0.004975658040693886
-131.50592582020175,1.1060486652938617,-132.61197448549558,-1940.3941300124156,4.490234375000017,-127.62352756363047,-0.33043404580374147,-0.004969358641249828
-137.64505093546143,-4.3633005720529825,-133.28175036340843,-1943.412403319968,4.491015625000017,-127.6565959392661,-0.3309334669088084,-0.004994211050669463
-132.88478528308622,0.3502741585148817,-133.23505944160098,-1946.4454705906846,4.491796875000017,-127.68971424703615,-0.3314326884923519,-0.004992215835435061
-106.42903979492543,23.2740014475032,-129.70304124242864,-1949.4775393399175,4.492578125000017,-127.72288181406027,-0.33191865199008436,-0.004859634977324195
-119.60196970681821,8.773385928114807,-128.375355634933,-1952.4317926130225,4.493359375000018,-127.75609772752917,-0.33239961738773627,-0.004809653976519282
-121.16824761437489,6.261231446829759,-127.42947906120479,-1955.3568058289197,4.494140625000018,-127.78936155917873,-0.3328770156035357,-0.00477398215799466
-119.93025282375544,6.514645871268321,-126.44489869502365,-1958.2609896999863,4.494921875000018,-127.82267294506015,-0.33335070202490147,-0.0047368642136577255
-123.1214683025512,2.8900175566200064,-126.01148585917105,-1961.1434875890243,4.495703125000018,-127.85603161724747,-0.3338227417214533,-0.0047203969655182495
-118.09221414990229,6.878961953452442,-124.97117610335474,-1964.016443206196,4.496484375000018,-127.88943729741136,-0.33429086155637167,-0.004681198349183307
-136.34985435948352,-9.870819491940546,-126.47903486754295,-1966.8664779795413,4.4972656250000185,-127.92289007081239,-0.3347646064642193,-0.004737449078476524
-121.57756649401698,4.259505218795696,-125.83707171281272,-1969.7497481163382,4.498046875000019,-127.9563900973287,-0.3352359238619001,-0.004713173976807772
-114.09454426310546,10.19692281614842,-124.29146707925399,-1972.618872226935,4.498828125000019,-127.98993696500335,-0.3357014296312946,-0.004655057693945405
-114.1695863225259,8.790125382224433,-122.9597117047505,-1975.4539315777324,4.499609375000019,-128.02353013274765,-0.336161925254472,-0.0046049562317740395
-118.1937588571966,4.141534666504281,-122.33529352370091,-1978.2596351998561,4.500390624999996,-128.05716923201862,-0.3366200601651138,-0.004581349106417814
-122.1466076075733,0.1688967726410833,-122.31550438021443,-1981.0515685075013,4.501171874999996,-128.09085413996675,-0.3370780987972208,-0.004580386321069854
-113.21534102513816,7.9029180373897425,-121.11825906252793,-1983.8430540876755,4.5019531249999964,-128.1245846265141,-0.3375316321496303,-0.004535333524095054
-103.17319487696744,15.578889689134089,-118.75208456610163,-1986.608139331269,4.502734374999997,-128.15836002231097,-0.3379762837880302,-0.004446516383999225
-115.86291084864575,2.5123299919826256,-118.37524084062848,-1989.3210583441853,4.503515624999997,-128.19217981165195,-0.3384195030313773,-0.004432192433471031
-127.22370516804074,-7.674075767413784,-119.54962940062681,-1992.0256497903924,4.504296874999997,-128.2260441416974,-0.33886709787765235,-0.004475948462750299
-124.94058550213836,-4.67341822015177,-120.26716728198653,-1994.7560990962374,4.505078124999997,-128.25995336446974,-0.3393173575692568,-0.004502596916044258
-110.86429719223945,8.164924422596423,-119.02922161483579,-1997.5023366610058,4.505859374999997,-128.2939073804102,-0.33976296124003674,-0.004456036707799312
-101.24170499457146,15.440942637576974,-116.68264763214839,-2000.2212636488555,4.5066406249999975,-128.32790551643487,-0.34019975925335394,-0.004367980133171867
-113.01471163716982,3.187827169562176,-116.20253880673202,-2002.8884432619725,4.507421874999998,-128.36194724135794,-0.34063473920828086,-0.004349799549269067
-115.3282452319207,0.7635007261195119,-116.09174595804022,-2005.5450064450624,4.508203124999998,-128.39603244250355,-0.34106928370403333,-0.004345444957525003
-110.44072199732693,4.908548871335134,-115.34927086866216,-2008.1990900627484,4.508984374999998,-128.43016095811234,-0.34150102847146274,-0.004317447674294223
-103.44991723922828,10.33043895574056,-113.7803561949689,-2010.8367701291697,4.509765624999998,-128.46433235356838,-0.3419268806495075,-0.004258521780447691
-115.41312918250397,-1.4121362241659807,-114.00099295833812,-2013.4398297175821,4.510546874999998,-128.49854637451935,-0.342353538370093,-0.004266577205855094
-119.17905017822588,-4.4884571438902885,-114.69059303433559,-2016.047705569947,4.511328124999999,-128.5328031892699,-0.3427827566409415,-0.004292182708484736
-112.36463202389874,2.022978912755031,-114.38761093665367,-2018.670731533076,4.512109374999999,-128.56710286814143,-0.34321082078966436,-0.004280641487229001
-110.26528288140284,3.5816454014324384,-113.84692828283536,-2021.2870305833105,4.512890624999999,-128.60144525125463,-0.34363684147415685,-0.004260206844924991
-106.12411583173137,6.7056788333811825,-112.82979466511253,-2023.891361711306,4.513671874999999,-128.63583004513356,-0.34405903610461425,-0.00422194630457391
-111.79776062547197,0.9000798018712485,-112.69784042734322,-2026.4732218017518,4.514453124999999,-128.67025703279626,-0.34448071714914136,-0.004216810445271186
-116.40827875023751,-3.214842385164203,-113.19343636507338,-2029.0521165784508,4.5152343749999995,-128.7047262802879,-0.34490423268386083,-0.004235155347194838
-110.32515382081621,2.493287792500495,-112.81844161331672,-2031.6418747439209,4.516015625,-128.73923780819175,-0.3453263253932682,-0.004220927094073465
-107.15234767411522,4.920740113264442,-112.07308778737966,-2034.223307769934,4.516796875,-128.77379140495498,-0.3457456098710838,-0.0041928447781565265
-93.3016286982668,16.291301169801073,-109.59292986806786,-2036.7882509782864,4.517578125,-128.80838646527465,-0.3461555965223111,-0.004099866512272699
-95.31644678746906,12.391033043842432,-107.70747983131162,-2039.2984680012949,4.518359375,-128.84302217064808,-0.3465585109460776,-0.004029144237665207
-114.0392181669203,-5.489144994175234,-108.55007317274507,-2041.7670613930766,4.519140625,-128.87769832411962,-0.3469645584845987,-0.00406047538521103
-115.50908169157962,-6.03326761968659,-109.47581407189296,-2044.2541514248335,4.5199218750000005,-128.9124152545386,-0.34737404989464893,-0.004094914100502687
-118.4504612182392,-7.78190625352627,-110.66855496471294,-2046.761569681785,4.520703125000001,-128.94717335621104,-0.3477879835543264,-0.004139336596774745
-95.06554669813319,13.541257724559136,-108.60680442269226,-2049.2951998077097,4.521484375000001,-128.9819724647326,-0.34819418687674525,-0.00406203322418836
-102.4160556003958,5.375231015541443,-107.79128661593715,-2051.7833147646706,4.522265625000001,-129.0168120401498,-0.3485973214675645,-0.004031345908192766
-111.96299405692693,-3.6148831049800605,-108.34811095194691,-2054.253376724742,4.523046875000001,-129.05169203221863,-0.34900251990883285,-0.0040519844126832415
-108.44811129303434,-0.08243783089395024,-108.36567346214038,-2056.7356284933617,4.523828125000001,-129.08661254648501,-0.34940776541884183,-0.004052455100089868
