forces,force_addedmass,force_inertia,force_drag,time,displacement,velocity,acceleration,enstrophy
-1.750477257794865,0.11192056274700116,-1.8623978205418665,-32.18685887665732,4.723437499999993,-31.15239002481391,-0.35595344212533075,-0.004533253365118189,21595.41842999206
-1.7396593396812416,0.1064389304185026,-1.8460982700997444,-32.22783646534708,4.726562499999993,-31.188007836966236,-0.3564028009211738,-0.004493587958430472,21501.116205678205
-1.7073989955835078,0.1202806078361273,-1.8276796034196363,-32.268458732161555,4.729687499999993,-31.2236703608768,-0.3568476772900566,-0.0044487636888279345,21407.490140382757
-1.7015683069993328,0.10936409638005481,-1.8109324033793883,-32.308679007964066,4.7328124999999925,-31.25937716864197,-0.3572884780133222,-0.004408007232655807,21314.556771794345
-1.6782260166267582,0.11508370987498878,-1.7933097265017477,-32.34853415198311,4.735937499999992,-31.29512784203868,-0.35772498992096735,-0.004365119076451355,21222.201569618395
-1.6451214064191304,0.1285102938842551,-1.7736317003033868,-32.38800488408327,4.739062499999992,-31.330921927167164,-0.3581567126486841,-0.004317227277167671,21130.313693173615
-1.6110501423481178,0.14099283024329187,-1.752042972591409,-32.427045912551705,4.742187499999992,-31.366758921851634,-0.35858318104070436,-0.00426468392020271,21038.312179868768
-1.602362660790229,0.12980494774237478,-1.7321676085326034,-32.46561512408948,4.745312499999992,-31.402638321507855,-0.35900481208374,-0.004216310430356739,20946.444951115176
-1.6069139503566487,0.10862192139985674,-1.7155358717565055,-32.50375026381536,4.748437499999992,-31.438559681874732,-0.35942239525381486,-0.004175831700748454,20855.89353278083
-1.5317932923151123,0.15934591712759452,-1.691139209442708,-32.54152279160151,4.7515624999999915,-31.474522503657802,-0.3598340404075754,-0.004116451537605271,20766.37105657852
-1.7537081998463566,-0.05426343616412606,-1.6994447636822303,-32.57876154922083,4.754687499999991,-31.51052659105985,-0.36024770763337033,-0.004136672257949289,20677.71752747645
-0.5588321218507667,0.9891825696936035,-1.5480146915443704,-32.61618719191678,4.757812499999991,-31.546570202196477,-0.36062451509917937,-0.003768074658090322,20589.303225714968
0.03259871487597036,1.370775274358018,-1.3381765594820476,-32.65027938200999,4.760937499999991,-31.582648940221006,-0.3609502453913974,-0.0032573029221806826,20499.904727855897
-1.3773281639453536,-0.03395484276020438,-1.34337332118515,-32.67975085082144,4.764062499999991,-31.618760314532647,-0.36127724084141055,-0.0032699545001313906,20410.131104801807
-5.930449840065573,-3.9781575656904673,-1.9522922743751074,-32.709340510917926,4.767187499999991,-31.654911799361134,-0.3617524557283191,-0.004752148869085621,20318.33634517089
-0.4707580787970523,1.2848733937191787,-1.7556314725162316,-32.752353234617004,4.77031249999999,-31.691108412188658,-0.36217980082218393,-0.004273450938648482,20233.249388772932
-3.63187749154122,-1.6272039268144503,-2.0046735647267697,-32.79103539731431,4.77343749999999,-31.72735079054741,-0.3626677663528133,-0.004879655306293693,20150.06422555536
-3.276698837127941,-1.1031928666380986,-2.173505970489842,-32.83520939677722,4.77656249999999,-31.763644020271812,-0.36319682813528686,-0.005290617824736086,20069.085595644327
1.2213180514582078,2.944263156390204,-1.7229451049319953,-32.883107450206644,4.77968749999999,-31.7999846725347,-0.3636162171224277,-0.00419388987140852,19989.442848830917
0.6044262197285708,2.018501755535963,-1.4140755358073918,-32.92107912396997,4.78281249999999,-31.836363504536642,-0.3639604229164718,-0.003442057940440908,19907.89302608548
-1.7185386078250326,-0.26405972441407943,-1.454478883410955,-32.95224691793539,4.7859374999999895,-31.87277724885283,-0.3643144634072988,-0.003540404908270047,19823.717326786995
-1.3442839329509322,0.09557302607183274,-1.4398569590227643,-32.98430805184405,4.789062499999989,-31.909226219255334,-0.36466494464277693,-0.00350481235478162,19740.63886060695
-0.9991099558665969,0.3822672814063591,-1.3813772372729565,-33.01604972788694,4.792187499999989,-31.94570952603746,-0.36500119099976785,-0.0033624635699094707,19657.554581434
-1.4426903539393419,-0.05317803038039915,-1.3895123235589433,-33.04650525163651,4.795312499999989,-31.98222655645856,-0.36533941742216947,-0.003382264224016269,19574.34463584965
-1.6904944154019248,-0.26105244910462283,-1.429441966297303,-33.077142540903814,4.798437499999989,-32.01877789548528,-0.36568736311218913,-0.003479456900196824,19491.6640839298
-1.5318961167087717,-0.08886283965706948,-1.4430332770517034,-33.10866213117182,4.801562499999994,-32.05536419448738,-0.36603861692986794,-0.0035125381767879935,19409.823511105737
-4.116735054670213,-2.3190636300855494,-1.7976714245846621,-33.140483406532155,4.804687499999994,-32.09198993504454,-0.3664761942132367,-0.004375772833687407,19329.805625944642
-1.7852482887201728,0.010776504598777405,-1.79602479331895,-33.180122263090766,4.807812499999994,-32.12865941327534,-0.3669133704026878,-0.00437176189451106,19252.372311653966
4.615497200188905,5.5612704280816505,-0.9457732278927455,-33.219726644433955,4.810937499999993,-32.165362260993206,-0.3671435839546335,-0.002302135519456729,19173.179162574106
1.8993425221226918,2.4678556062403194,-0.568513084117628,-33.24059461882139,4.814062499999993,-32.20208353855887,-0.36728196735863516,-0.001383834040016713,19090.028702883574
-4.505630919924206,-3.415114369921041,-1.0905165500031657,-33.25314987879865,4.817187499999993,-32.238825007572665,-0.36754741291725157,-0.002654455586164194,19004.43917540089
-4.010756814344014,-2.5331028077801636,-1.4776540065638508,-33.27721040686391,4.820312499999993,-32.2755977328358,-0.3679070923454748,-0.003596794282232275,18922.15282030065
-1.0414784150115997,0.378359591981572,-1.4198380069931718,-33.309803812547344,4.823437499999993,-32.31240572237015,-0.3682526983415509,-0.003456059960760775,18842.79723825025
-0.051597201846644514,1.1868972247986904,-1.2384944266453348,-33.34112392259819,4.8265624999999925,-32.34924606542816,-0.36855416281862136,-0.0030146447707044832,18764.38412748371
-0.8589673770612073,0.3292323695142467,-1.188199746575453,-33.36844821275029,4.829687499999992,-32.38611594280426,-0.3688433847033476,-0.002892218847262602,18685.619241931076
-0.8753275337421069,0.27141612365230594,-1.146743657394413,-33.39466457248116,4.832812499999992,-32.42301423781092,-0.3691225154297549,-0.002791307264072874,18605.34679974714
-1.3197051638990969,-0.15004545881178197,-1.1696597050873148,-33.419967596512656,4.835937499999992,-32.45994072477868,-0.36940722392560504,-0.002847084958501428,18526.806019884785
-1.814234728528184,-0.5591882025348331,-1.2550465259933519,-33.44577574397501,4.839062499999992,-32.49689672178815,-0.3697127162637287,-0.0030549233812368582,18440.143194097996
2.059989360396717,2.8759619377538073,-0.8159725773570904,-33.47346557756547,4.842187499999992,-32.533877924247186,-0.36991133291705586,-0.001986166533271485,18365.04936737157
-3.138972770474982,-2.0153646546890505,-1.1236081157859308,-33.49147873283553,4.8453124999999915,-32.57088273245188,-0.3701848311767423,-0.002734982596864126,18286.196915675464
